編號,原文,臺灣用語,大陸用語,其他用語,
702,feature generation,特徵產生,特征生成 ,,
703,feature integration,特徵整合,特征集成 ,,
704,feature interaction,特徵交互,特征交互 ,,
705,feature measurement,特徵測量,,,
706,feature model conversion,特徵模型轉換,特征模型轉換 ,,
707,feature recognition,特徵識別,特征識別 ,,
708,feature selection,特徵選擇,特征選擇 ,,
709,feature set,特徵集,,,
710,feature space,特徵空間,特征空間 ,,
711,feature values,特徵值,,,
712,feature vector,特徵向量,,,
713,feature vector extraction,特徵向量抽取,,,
714,feature-based design,特徵為本設計,基于特征的設計 ,,
715,feature-based manufacturing,特徵為本製造,基于特征的制造 ,,
716,feature-based modeling,特徵為本模型化,基于特征的造型 ,,
717,feature-based reverse engineering,特徵為本反向工程,基于特征的逆向工程 ,,
718,feature-oriented domain analysis method,特徵導向的領域分析方法,面向特征的領域分析方法 ,,
719,features for attaching communications,附屬通信性能,,,
720,FECI,正向顯式擁塞指示,前向顯式擁塞指示 ,,
721,federal assistance program retrieval system	,聯邦輔助程式檢索系統,,,
722,federal automatic data processing	,聯邦自動資料處理,,,
723,federal aviation administration	,聯邦航空管理局,,,
724,federal aviation agency	,聯邦航空局,,,
725,federal bureau of investigation	,聯邦調查局,,,
726,federal cataloging program,聯邦編目程式,,,
727,federal COBOL compiler testing service	,聯邦COBOL編譯器測試服務,,,
728,federal communication commission network	,聯邦通信委員會網路,,,
729,federal communications commission	,美國聯邦通信委員會,,,
730,federal communications committee	,聯邦通信委員會,,,
731,federal compiler testing service	,聯邦編譯器測試服務；聯邦編譯器測試服務處,,,
732,federal conversion support center	,聯邦轉換支援中心,,,
733,federal council for science and technology	,聯邦科學技術理事會,,,
734,federal data processing center	,聯邦資料處理中心,,,
735,federal energy administration	,聯邦能源署,,,
736,federal information network	,聯邦資訊網路,,,
737,federal information processing standards	,聯邦資訊處理標準,,,
738,federal post office	,聯邦郵局,,,
739,federal radio act	,聯邦無線電法,,,
740,federal radio commission	,聯邦無線電委員會,,,
741,federal register abstracts,聯邦登記摘要,,,
742,federal reserve bank system,聯邦儲備銀行系統,,,
743,federal reserve communications system	,聯邦儲備通信系統,,,
744,federal reserve wire	,聯邦儲備線路；聯邦備用線路,,,
745,federal software exchange center	,聯邦軟體交換中心,,,
746,federal standard	,聯邦標準,,,
747,federal state joint board,聯邦聯合委員會,,,
748,federal systems division	,聯邦系統部門,,,
749,federal telecommunications standards committee	,聯邦電信標準委員會,,,
750,federal telecommunications system	,聯邦電信系統,,,
751,federal trade commission	,聯邦貿易委員會,,,
752,federated architecture,聯合架構,,,
753,federated schema,聯邦模式,聯邦模式 ,,
754,federation of American scientists	,美國科學家聯合會,,,
755,federation of British industries	,英國工業聯合會,,,
756,federation of international documentation	,國際檔案編制聯合會,,,
757,federation of NCR users	,美國NCR公司用戶聯合會,,,
758,federative database,聯邦資料庫,聯邦數據庫 ,,
759,feed,饋送,,,
760,feed card,饋卡,輸卡裝置,,
761,feed control,饋送控制,,,
762,feed count,饋送計數,,,
763,feed face down,俯饋,,,
764,feed face-up,仰饋,,,
765,feed function,饋送功能,,,
766,feed hold,饋架,,,
767,feed hole,饋孔,導孔,,
768,feed hole spacing,輸送孔間隔,,,
769,feed horn,喇叭饋線,,,
770,feed key,饋鍵,,,
771,feed pitch,饋孔距；饋間距,導孔間距,,
772,feed punch,送卡打孔機,,,
773,feed rate,饋送速率,,,
774,feed rate bypass,饋送速率旁路,,,
775,feed rate coding,饋送速率編碼,,,
776,feed rate number,饋送速率數,,,
777,feed rate word,饋送速率字,,,
778,feed reel,饋入捲盤,,,
779,feed roller,饋送滾輪,,,
780,feed spool,饋給,,,
781,feed status,饋送狀態,,,
782,feed tape,饋帶,,,
783,feed through,饋通；通孔,,,
784,feed through connector,饋通連接器,,,
785,feed through document copying machine,饋通文件複製機,,,
786,feed track,饋軌,導孔道,,
787,feed tray,饋送架,,,
788,feedback,回饋；回授,,,
789,feedback amplifier,回饋放大器,,,
790,feedback balance code,回饋平衡碼,,,
791,feedback bridge,回饋橋,,,
792,feedback bridging fault,回饋橋接故障,反饋橋接故障 ,,
793,feedback capacitance,回饋電容,,,
794,feedback channel,回饋通道,,,
795,feedback circuit,回饋電路,,,
796,feedback communication,回饋通信,,,
797,feedback connection,回饋連接,,,
798,feedback control,回饋控制,反饋控制 ,,
799,feedback control action,回饋控制作用,,,
800,feedback control hybrid,回饋控制併合,,,
801,feedback control loop	,回饋控制迴路；回饋控制環路,,,
802,feedback control signal,回饋控制信號,,,
803,feedback control system,回饋控制系統,,,
804,feedback decoding,回饋解碼,,,
805,feedback degenerative,回饋退化,,,
806,feedback discipline,回饋規則,,,
807,feedback edge set,回饋邊集合；回饋邊集合問題,反饋邊集合 ,,
808,feedback elements,回饋元素,,,
809,feedback encoding,回饋編碼,,,
810,feedback frequency modulation	,回饋調頻,,,
811,feedback impedance,回饋阻抗,,,
812,feedback information,回饋資訊,,,
813,feedback line identification,回饋線識別,,,
814,feedback loop,回饋迴路,,,
815,feedback mechanism,回饋機制,,,
816,feedback negative,負回饋,,,
817,feedback network	,回饋網路,,,
818,feedback node set	,回饋節點集,,,
819,feedback path,回饋路徑,,,
820,feedback policy,回饋政策,,,
821,feedback positive	,正回饋,,,
822,feedback ratio,回饋比,,,
823,feedback regenerative,再生回饋,,,
824,feedback shift register	,回饋移位暫存器,,,
825,feedback signal,回饋信號,,,
826,feedback system,回饋系統,,,
827,feedback transducer,回饋轉換器,,,
828,feedback variable,回饋變數,,,
829,feedback vertex set,回饋頂點集,,,
830,feedboard,供紙板,,,
831,feedboard raising and lowering control,供紙板升降控制,,,
832,feeder,饋線,,,
833,feeder assembly,饋線組合,,,
834,feeder cable,饋送電纜,,,
835,feeder control logic	,饋送器控制邏輯；饋線器控制邏輯,,,
836,feeder counter,饋送計數器,,,
837,feeder line,饋送器線,,,
838,feeder route,饋送器路線,,,
839,feeder section,饋送區段,,,
840,feed-forward,前饋；向前饋送,,,
841,feedforward control,前饋控制,前饋控制 ,,
842,feed-forward control action,前饋控制作用,,,
843,feed-forward counter,前饋計數器,,,
844,feed-forward line,前饋線,,,
845,feed-in,饋入,,,
846,feeding,饋送,,,
847,feeding bank,饋送庫,,,
848,feeding bridge,饋送橋,,,
849,feeding form,表格饋送,,,
850,feeding mechanism,饋送機構,,,
851,feeding multicycle,多循環饋送,,,
852,feeding multiread,多讀饋送,,,
853,feeding single sheet,單張饋送,,,
854,feedover,前饋,,,
855,feedover condition,前饋條件,,,
856,feedover processor,前饋處理機,,,
857,feed-through,饋通；通孔,通孔 ,,
858,feeler lever,觸桿,,,
859,feeler pin,觸針,,,
860,FEM,有限元素法,有限元法 ,,
861,femto,飛；毫微微,,,
862,femtosecond,飛秒；毫微微秒,,,
863,fence,籬,,,
864,Fermi level,費米能階,,,
865,Fermi-Dirac distribution,費米狄瑞克分佈,,,
866,ferreed assembly,鐵簧繼電器組,,,
867,ferret,偵察,,,
868,ferret receiver,偵察接收機,,,
869,ferret satellite,偵察衛星,,,
870,ferric oxide,氧化鐵的,,,
871,ferrite,鐵磁體,,,
872,ferrite code,鐵磁體碼,,,
873,ferrite core,鐵氧體磁心,,,
874,ferrite core memory,鐵磁體磁心記憶體,,,
875,ferrite diode circuit,磁鐵二極體電路,,,
876,ferrite film disk,鐵磁體膜磁碟,鐵氧體薄膜[磁]盤 ,,
877,ferrite head,鐵磁體頭,,,
878,ferrite magnetic head,鐵磁體頭,鐵氧體磁頭 ,,
879,ferrite memory,鐵磁體記憶體,,,
880,ferrite particle,鐵磁體微粒,,,
881,ferrite slider,鐵磁體浮動塊,,,
882,ferrite transistor circuit,鐵磁體電晶體電路,,,
883,ferro-acoustic storage,鐵聲儲存器,,,
884,ferroelectric,鐵電體,,,
885,ferroelectric condenser,鐵電電容器,,,
886,ferroelectric display,鐵電顯示器,,,
887,ferroelectric liquid crystal	,鐵電液晶,,,
888,ferroelectric material,鐵電材料,,,
889,ferroelectric memory,鐵電記憶體,,,
890,ferroelectric non-volatile memory,鐵電不變性記憶體,鐵電非易失存儲器 ,,
891,ferroelectric substance,鐵電實質,,,
892,ferromagnetic,鐵磁體,,,
893,ferromagnetic material,鐵磁材料,,,
894,ferromagnetic store,鐵磁儲存器,,,
895,ferromagnetics,強磁學；鐵磁學,,,
896,ferromagnetism,強磁性；鐵磁性,,,
897,ferrooxide tape,鐵氧磁帶,鐵氧磁帶 ,,
898,ferrous oxide spot,氧化亞鐵斑點,,,
899,ferrule,套接管,,,
900,fetch,提取；讀取,讀取 ,,
901,fetch bit,提取位元,,,
902,fetch cycle,提取週期,,,
903,fetch data,提取資料,,,
904,fetch execute control cycle,讀取執行控制週期,,,
905,fetch execute cycle,提取執行週期,,,
906,fetch instruction,提取指令,,,
907,fetch length control	,提取長度控制,,,
908,fetch load trace,提取載入追蹤,,,
909,fetch logic,提取邏輯,,,
910,fetch memory cycle,提取記憶週期,,,
911,fetch operation,提取操作,,,
912,fetch phase,提取階段,,,
913,fetch policy,提取政策,,,
914,fetch process,提取過程,,,
915,fetch protection,提取保護,,,
916,fetch protection bit,提取保護位元,,,
917,fetch routine,提取常式,,,
918,fetch sequence,提取序列,,,
919,fetch stage,提取級,,,
920,fetch strategy,提取策略,提取策略 ,,
921,fetch time,提取時間,,,
922,fetch time program,提取時間程式,,,
923,fetch unit,提取單位,,,
924,fetch violation,提取違規,,,
925,fetcher,收件器,,,
926,fetch-store execution ordering,提取－儲存執行定序,,,
927,fewest component strategy,最少組件策略,,,
928,F-format,F格式,,,
929,fiber backbone,光纖基幹,,,
930,fiber buffer,纖維緩衝層,,,
931,fiber bundle,光纖束,,,
932,fiber communication,光纖通訊,,,
933,fiber crosstalk,纖串音,,,
934,fiber data link,光纖資料鏈,,,
935,fiber distributed data interface,光纖分散式資料介面；光纖分散式數據介面,光纖分布式數據接口 ,,
936,fiber glass,玻璃纖維,,,
937,fiber harness,纖導線,,,
938,fiber loss,光纖損耗,,,
939,fiber optic,光纖,,,
940,fiber optic acceptance angle,光纖接收角,,,
941,fiber optic bandwidth,光纖頻寬,,,
942,fiber optic bit rate,光纖位元率,,,
943,fiber optic bundle,光纖束,,,
944,fiber optic cable,光纖電纜,,,
945,fiber optic capacity,光纖容量,,,
946,fiber optic cathode-ray tubes,光纖陰極射線管,,,
947,fiber optic cladding,光纖包覆,,,
948,fiber optic communication	,光纖通信,,,
949,fiber optic CRT,光纖陰極射線管,,,
950,fiber optic dispersion,光纖散射,,,
951,fiber optic distortion,光纖失真,,,
952,fiber optic electrostatic plotting system,光纖靜電繪圖系統,,,
953,fiber optic emitter,光纖發射器,,,
954,fiber optic link,光纖鏈接,,,
955,fiber optic local area network,光纖區域網路,,,
956,fiber optic modem	,光纖數據機,,,
957,fiber optic multiplexer,光纖多工器,,,
958,fiber optic photo transfer	,光纖光轉移,,,
959,fiber optic processor,光纖處理機,,,
960,fiber optic receiver amplifier,光纖接收放大器,,,
961,fiber optic recording,光纖記錄,,,
962,fiber optic transmission system,光纖傳輸系統,,,
963,fiber optics cathode ray tube,光纖陰極射線管,,,
964,fiber optics communication and information society	,光纖通信與資訊協會,,,
965,fiber optics	,光纖,,,
966,fiber protrusion,纖光毛剌,,,
967,fiber to the home,光纖到家,,,
968,Fibonacci cube,費布那西立方體,裴波那契立方體 ,,
969,Fibonacci distribution,費布那西分佈,,,
970,Fibonacci function,費布那西函數,,,
971,Fibonacci memory management,費布那西記憶體管理,,,
972,Fibonacci merge,費布那西合併,,,
973,Fibonacci method,費布那西方法,,,
974,Fibonacci number,費布那西數,,,
975,Fibonacci number system,費布那西數系,,,
976,Fibonacci polynomial,費布那西多項式,,,
977,Fibonacci search,費布那西搜尋,裴波納契搜索,,
978,Fibonacci sequence,費布那西序列,,,
979,Fibonacci series,費布那西級數,,,
980,Fibonacci string,費布那西字串,,,
981,Fibonacci tree,費布那西樹,,,
982,Fibonomial coefficients,費布那西係數,,,
983,fiche,片,,,
984,Fick's law,費克定律,,,
985,fiction,假定,,,
986,fictitious carry,假進位,,,
987,fictitious load,假負載,,,
988,fictitious magnetic pole,假想磁極,,,
989,fictitious variable,虛構變數,,,
990,fidelity,保真度,,,
991,fidelity criteria,保真度準則,,,
992,field,欄位；域；欄,字段 ,,
993,field access method,欄位存取法,,,
994,field accumulation,欄位累計,,,
995,field activation item,欄活動項,,,
996,field address,欄位址,,,
997,field advance,欄位前進,,,
998,field agent,現場代理,現場主體 ,,
999,field alignment,欄調正,,,
1000,field alterable control element	,現場可變控制元件,,,
1001,field alterable read-only memory,現場可變唯讀記憶體,,,
1002,field alterable ROM,現場可變唯讀記憶體；現場可變ROM,,,
1003,field analysis standard patterns,欄分析標準型樣,,,
1004,field area,欄位區,,,
1005,field attribute,欄位屬性,,,
1006,field attribute definition,欄屬性定義,,,
1007,field bit name,欄位元名,,,
